ApArtId	AP Art	AP Status	AP Start im Jahr	AP Stand Umsetzung	Pop Guid	Pop Nr	Pop Name	Pop Status	Pop bekannt seit	Pop X-Koordinaten	Pop Y-Koordinaten	TPopId	TPop Guid	TPop Nr	TPop Gemeinde	TPop Flurname	TPop Status	TPop Status unklar	TPop Begründung für unklaren Status	TPop X-Koordinaten	TPop Y-Koordinaten	TPop Radius (m)	TPop Höhe	TPop Exposition	TPop Klima	TPop Hangneigung	TPop Beschreibung	TPop Kataster-Nr	TPop Verantwortlich	TPop für AP-Bericht relevant	TPop bekannt seit	TPop EigentümerIn	TPop Kontakt vor Ort	TPop Nutzungszone	TPop BewirtschafterIn	TPop Bewirtschaftung	TPop Lage repräsentiert Population	MutWann	MutWer	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	12193602-B1A3-4871-B6FC-C49914D7A375	92	Bäretswil, Sennweid Hofschür	autochthon	2003	707700	245850	309851822	447089B4-61B7-4BB5-9E29-7B92944E2CEA	1	Bäretswil	Sennweid, Hansenried	autochthon	1	nochmals kontrollieren!	707700	245850	60	700						Charlotte Salzmann	1	2003			NSG			1	2012-10-22 11:54:01	salzmann	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	B75E9B29-E545-43F7-B050-F21C57A66746	105	Pfäffikon, Pfäffikersee Nordost	autochthon	2008	703062	244181	968238615	62E83EF0-D6B3-46DF-9F57-E921A8D67AC3	1	Pfäffikon	Tüfi, Fl.125	autochthon	0		703062	244181								Charlotte Salzmann	1	2009						1	2010-03-27 00:00:00	KarinMarti	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	B75E9B29-E545-43F7-B050-F21C57A66746	105	Pfäffikon, Pfäffikersee Nordost	autochthon	2008	703062	244181	-1388579299	6F2E4EFB-3CA0-4A27-A8CD-9C9962D9C1FD	2	Pfäffikon	Im alten Riet, Fl. 203	autochthon	0		702616	244712								Charlotte Salzmann	1	2008						0	2010-03-27 00:00:00	KarinMarti	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	B75E9B29-E545-43F7-B050-F21C57A66746	105	Pfäffikon, Pfäffikersee Nordost	autochthon	2008	703062	244181	610583768	CDA730B7-A1B7-46CF-AEDD-3F5E83F865C2	3	Pfäffikon	Teilen, Fl. 212	autochthon	0		702588	244817								Charlotte Salzmann	1	2008						0	2010-03-27 00:00:00	KarinMarti	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	B75E9B29-E545-43F7-B050-F21C57A66746	105	Pfäffikon, Pfäffikersee Nordost	autochthon	2008	703062	244181	-278686010	01D69940-A8FB-4012-BA81-21259C2D0CEB	4	Pfäffikon	Im neuen Riet, Fl. 265	autochthon	0		702641	244632								Charlotte Salzmann	1	2008						0	2010-03-27 00:00:00	KarinMarti	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	3893B6DA-7F29-40FF-BB63-35F12627150E	108	Regendorf, Unterer Katzensee Westufer	erloschen, zuvor autochthon	1888	679045	253845	2146450353	548FD073-FCD7-476E-ACBA-0D06C67A66B1	1	Regensdorf	Unterer Katzensee, SW-Ufer	erloschen, zuvor autochthon			679045	253845	100							Charlotte Salzmann	2	1888		Rolf Hangartner				1	2012-11-08 16:23:58	rüegg	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	08776cc0-2730-11e1-9fe9-003048cd3590	110	Bäretswil, Näppenacherried (Zizenriet)	neu entdeckt, autochthon	2011	705200	244100	2146450777	1b79842a-2730-11e1-9fe9-003048cd3590	1	Bäretswil	Näppenacherried (Zizenriet)	neu entdeckt, autochthon			705240	244110								Charlotte Salzmann	1	2011						1	2012-10-29 09:30:53	luedi	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	08776cc0-2730-11e1-9fe9-003048cd3590	110	Bäretswil, Näppenacherried (Zizenriet)	neu entdeckt, autochthon	2011	705200	244100	2146450778	3c9d5bea-2735-11e1-9fe9-003048cd3590	2	Bäretswil	Ried bei Wolfenstal (Burgweid B&Z)	neu entdeckt, autochthon			705200	243950								Charlotte Salzmann	1	2011							2011-12-16 10:55:14	salzmann	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	89207c88-86d9-11e0-95ab-003048cd3590	211	Bauma, Chäshalde	überprüft, kein Vorkommen	2009	706150	250150	2146450419	92292780-86d9-11e0-95ab-003048cd3590	1	Bauma	Chäshalde	überprüft, kein Vorkommen			706150	250150								Charlotte Salzmann	1	2009						1	2011-05-25 16:16:52	salzmann	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	50f2a684-8903-11e0-95ab-003048cd3590	216	Hittnau, Tisenriet	überprüft, kein Vorkommen	2008	705700	245800	2146450425	64e363cc-8903-11e0-95ab-003048cd3590	1	Hittnau	Tisenriet	überprüft, kein Vorkommen			705700	245800								Charlotte Salzmann	1	2008						1	2011-05-28 10:21:19	salzmann	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	a330fd42-8903-11e0-95ab-003048cd3590	217	Hittnau, Zisetsriet	überprüft, kein Vorkommen	2008	706550	245800	2146450426	b7fa5afc-8903-11e0-95ab-003048cd3590	1	Hittnau	Tisetsriet	überprüft, kein Vorkommen			706550	245800								Charlotte Salzmann	1	2008						1	2011-05-28 10:23:29	salzmann	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	10cefe26-8904-11e0-95ab-003048cd3590	218	Hittnau, Humbelweiher	überprüft, kein Vorkommen	2008	704680	245630	2146450427	1cf710b2-8904-11e0-95ab-003048cd3590	1	Hittnau	Humbelweiher	überprüft, kein Vorkommen			704680	245630								Charlotte Salzmann	1	2008						1	2011-05-28 10:26:26	salzmann	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	d0123b22-8904-11e0-95ab-003048cd3590	220	Wila, bei Loch	überprüft, kein Vorkommen	2008	705580	252230	2146450429	e3a764fa-8904-11e0-95ab-003048cd3590	1	Wila	bei Loch	überprüft, kein Vorkommen			705580	252230								Charlotte Salzmann	1	2008						1	2011-05-28 11:07:57	salzmann	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	8faf2bc0-8905-11e0-95ab-003048cd3590	221	Wila, Weidlil	überprüft, kein Vorkommen	2008	705300	253480	2146450430	08efb13a-8906-11e0-95ab-003048cd3590	1	Wila	Weidli	überprüft, kein Vorkommen			705300	253480								Charlotte Salzmann	1	2008						1	2011-05-28 11:03:54	salzmann	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	0ee5b0c2-890a-11e0-95ab-003048cd3590	222	Wila, Hüttlibachriet	überprüft, kein Vorkommen	2008	705300	253480	2146450431	1d64b008-890a-11e0-95ab-003048cd3590	1	Wila	Hüttlibachriet	überprüft, kein Vorkommen			705300	253480								Charlotte Salzmann	1	2008						1	2011-05-28 11:09:15	salzmann	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	ec1d8052-2737-11e1-9fe9-003048cd3590	225	Bäretswil, Ried bei Chli	überprüft, kein Vorkommen	2011	710220	242280	2146450782	21dd8cbe-2738-11e1-9fe9-003048cd3590	1	Bäretswil	Ried bei Chli	überprüft, kein Vorkommen			710220	242280								Charlotte Salzmann	5	2011						1	2012-11-08 16:25:21	rüegg	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	657d70ee-27bd-11e1-9fe9-003048cd3590	226	Fischenthal, Ried Stüsselweid	überprüft, kein Vorkommen	2011	710200	241950	2146450783	817ecf40-27bd-11e1-9fe9-003048cd3590	1	Fischenthal	Ried Stüsselweid	überprüft, kein Vorkommen			710200	241950								Charlotte Salzmann	5	2011						1	2011-12-16 09:12:31	salzmann	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	f363f7ca-27bd-11e1-9fe9-003048cd3590	227	Fischenthal, Auenriet (Ried unterhalb Leh)	überprüft, kein Vorkommen	2011	710700	241600	2146450784	7589edfa-27c2-11e1-9fe9-003048cd3590	1	Fischenthal	Auenriet (Ried unterhalb Leh)	überprüft, kein Vorkommen			710700	241600								Charlotte Salzmann	5	2011						1	2012-11-08 16:25:39	rüegg	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	05e22ca4-28af-11e1-9fe9-003048cd3590	302	Zürich, Seeholzriet	nur angesät	2011	679962	253896	2146450800	d3b830b6-28ae-11e1-9fe9-003048cd3590	1	Zürich	Seeholzriet, Stelle 1	nur angesät			679881	253858	10							Charlotte Salzmann	1	2011		Rolf Hangartner				0	2011-12-17 14:06:45	salzmann	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	05e22ca4-28af-11e1-9fe9-003048cd3590	302	Zürich, Seeholzriet	nur angesät	2011	679962	253896	2146450801	7034c5b2-28af-11e1-9fe9-003048cd3590	2	Zürich	Seeholzriet, Stelle 2	nur angesät			679902	253916								Charlotte Salzmann	1	2011		Rolf Hangartner					2011-12-17 14:03:24	salzmann	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	05e22ca4-28af-11e1-9fe9-003048cd3590	302	Zürich, Seeholzriet	nur angesät	2011	679962	253896	2146450802	a9c8a6a4-28af-11e1-9fe9-003048cd3590	3	Zürich	Seeholzriet, Stelle 3	nur angesät			679962	253896								Charlotte Salzmann	1	2011		Rolf Hangartner				1	2012-03-27 11:03:47	sartori	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	05e22ca4-28af-11e1-9fe9-003048cd3590	302	Zürich, Seeholzriet	nur angesät	2011	679962	253896	2146450803	db2ef644-28af-11e1-9fe9-003048cd3590	4	Zürich	Seeholzriet, Stelle 4	nur angesät			679979	253926						vor E. gracile-Fläche von RD		Charlotte Salzmann	1	2011		Rolf Hangartner					2011-12-17 14:06:28	salzmann	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	4E09728F-65AF-492A-8AF6-5DAFCE02EB4B	700	Rüdlingen (SH)	erloschen, zuvor autochthon	1900	685300	270400	-652041637	3E94A51A-0FBC-4E44-AF08-F768CAF0B6FD	1	Rüdlingen	Rüdlingen	erloschen, zuvor autochthon	0		685300	270400								Charlotte Salzmann	3	1900						1	2010-03-27 00:00:00	KarinMarti	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	05AF0E8F-1D74-40E7-B167-32F7CA9C34CB	801	Ebnat-Kappel (SG), Allmeindwald	erloschen, zuvor autochthon	1977	730900	237620	1714235466	2AAC683D-1591-41DF-A896-C1A406AE09A3	1	Ebnat-Kappel	Allmeindwald	erloschen, zuvor autochthon	0		730900	237620						Allmeindwald, nördl. Chellen in den Torflöchern des Hochmoors sowie in Waldbucht mit nasssem Flachmoor		Charlotte Salzmann	3	1977						1	2010-03-27 00:00:00	KarinMarti	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	F6C8C530-3955-4A6F-B881-144598F2C28D	816	Wattwil (SG), Hangmoor Ottenbach	autochthon	1994	721700	237575	-644517294	FF89A175-623E-4AFD-B570-868DCF087BA7	1	Wattwil	Hangmoor Ottenbach	autochthon	0		721700	237575								Charlotte Salzmann	3	1994						1	2012-11-08 16:59:21	rüegg	
